resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,device_name,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed
2,"{'id': 57928978, 'resource_state': 1}",Evening Run,3231.4,1261,1340,11.0,Run,Run,0,Garmin Forerunner 45,8974480785,2023-04-28T23:00:42Z,2023-04-28T19:00:42Z,(GMT-05:00) America/Detroit,-14400.0,,,,0,13,1,1,0,"{'id': 'a8974480785', 'summary_polyline': 'cqy`GpfhiOpBpFCZ@XERA\\BHB^BDQg@IEW`@UVs@?MCUJU\\Ir@@bBCLUL}@DIFMd@Wb@SP_@Bc@Jo@bBOPATt@~@`@RdC~@f@JXAbAK^KjBZXHVVXH\\@ZLTNJl@Bb@Jb@PR|@`@d@LrCdAvCbAj@VxA`@XDnAa@TDHTBVTRvCATMZ[Da@Bi@KaAQYJd@Fp@?n@Mh@GLQR_@JyAFa@Ic@UYi@UAM@g@Rg@?sA[y@[kAWw@c@m@We@WYIc@Oo@]_@GWMW[Mi@Ac@Og@_@Qe@AaAo@g@K{@YO@]JoAHe@@o@Qa@QEEc@K_Ac@[S_@m@EMj@qBDcARGVo@NM^Md@CT@^E\\QVSv@mB@k@BIp@CVIX]NQLi@Fg@L]Z]nA_@`@El@BVAGGa@FcADQJ', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.24290890619159, -85.57176863774657]","[42.241849936544895, -85.57266348972917]",2.563,3.315,78.6,True,151.6,162.0,False,True,258.9,250.9,9628893853,9628893853,garmin_ping_271578154381,False,0,1,False
2,"{'id': 57928978, 'resource_state': 1}",3200 ‼️‼️,3268.7,742,747,0.0,Run,Run,1,Garmin Forerunner 45,8974480231,2023-04-28T22:33:05Z,2023-04-28T18:33:05Z,(GMT-05:00) America/Detroit,-14400.0,,,,1,13,0,4,0,"{'id': 'a8974480231', 'summary_polyline': '_fy`GzrhiOFA`@_@DKLe@Em@ISKKWGyDDQBSNGNERATBTR`@FFLDd@BxBOv@A`@UJ_@?q@ISIMMGQCmDFg@DGBU^Cv@Tl@d@LzAGpA@TCNILMJ[F_@CSISKMMGWCmDFg@DWZEh@Hj@VVh@FfDEPCLIPYFSBSAUGQIOOGMEwBDoA?QBKDKLIRCf@Jf@`@XxDCj@KLMNa@@SCSGS[[OCyA@kBAOBMHQVG\\@^HZPNLD^@|BCd@CPC\\WNi@Go@[[]CaCFk@C_@HY`@En@Nj@XPpA@xBM`@QDGLk@Km@[[qE@_@REFMn@Ln@TVd@BbBKbAEf@ORe@Ae@Q[]SyAAqBDc@VIp@Dj@Xb@d@D|CI', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.24112414754927, -85.57373310439289]","[42.241119453683496, -85.57361902669072]",4.376,5.896,83.6,True,181.1,190.0,False,True,257.4,257.1,9628893299,9628893299,garmin_ping_271578138112,False,0,0,False
2,"{'id': 57928978, 'resource_state': 1}",Evening Run,392.3,148,154,0.0,Run,Run,,Garmin Forerunner 45,8974479812,2023-04-28T22:11:37Z,2023-04-28T18:11:37Z,(GMT-05:00) America/Detroit,-14400.0,,,,0,5,0,1,0,"{'id': 'a8974479812', 'summary_polyline': 'uky`GplhiOSNINUTEJMx@KTKJGBc@Kq@Je@Ck@iAGGADl@p@Xb@v@Sb@O`@c@JWHg@X_@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.24203291349113, -85.57272652164102]","[42.24221035838127, -85.57272895239294]",2.65,3.19,79.8,True,136.9,148.0,False,True,257.2,256.6,9628892847,9628892847,garmin_ping_271578125057,False,0,0,False
2,"{'id': 57928978, 'resource_state': 1}",Afternoon Run,516.9,200,202,2.0,Run,Run,,Garmin Forerunner 45,8974479684,2023-04-28T21:54:17Z,2023-04-28T17:54:17Z,(GMT-05:00) America/Detroit,-14400.0,,,,0,5,0,1,0,"{'id': 'a8974479684', 'summary_polyline': 'aky`GvlhiOO@[GMFKFKRGv@MVk@`@sAXKEWa@Wi@GQ?KPYd@o@h@aA^Y`@o@jAcAB@@HJRb@d@N^El@a@z@BFF@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.24193166010082, -85.57275937870145]","[42.2420275490731, -85.57272207923234]",2.585,3.123,79.4,True,129.9,143.0,False,True,258.7,256.6,9628892706,9628892706,garmin_ping_271578120782,False,0,0,False
2,"{'id': 57928978, 'resource_state': 1}",Afternoon Run,1077.8,402,545,4.7,Run,Run,,Garmin Forerunner 45,8974479525,2023-04-28T20:50:52Z,2023-04-28T16:50:52Z,(GMT-05:00) America/Detroit,-14400.0,,,,0,7,0,1,0,"{'id': 'a8974479525', 'summary_polyline': 'kky`GbmhiOOI_@NKPYtAIFa@p@y@Pu@XEJD`A@~@Mf@SDyBFUMM{@CAQ@[Le@LU\\UVQDIKG]BwCCmDBi@C_BDMj@?x@XRDRARIn@e@HAPTVj@\\j@~@vBZRbA[t@m@N[B]NWNO', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.24198002368212, -85.57281511835754]","[42.24216006696224, -85.5726199876517]",2.681,3.407,79.3,True,141.5,155.0,False,True,257.3,252.4,9628892556,9628892556,garmin_ping_271578114724,False,0,0,False
2,"{'id': 57928978, 'resource_state': 1}",4 by 8 ‼️,804.7,155,155,0,Run,Run,1,8973531781,2023-04-28T18:41:04Z,2023-04-28T14:41:04Z,(GMT-05:00) America/Detroit,-14400.0,,,,0,7,0,1,0,"{'id': 'a8973531781', 'summary_polyline': '', 'resource_state': 2}",False,False,True,False,everyone,False,,[],[],5.192,0,False,False,False,,,False,0,0,False
2,"{'id': 57928978, 'resource_state': 1}",Afternoon Run,1621.6,622,740,4.9,Run,Run,,Garmin Forerunner 45,8974479378,2023-04-28T18:24:58Z,2023-04-28T14:24:58Z,(GMT-05:00) America/Detroit,-14400.0,,,,0,7,0,1,0,"{'id': 'a8974479378', 'summary_polyline': 'uky`GdmhiO?HEMUSIDQRQ^?VSh@WVUPe@H[LIxA?lAEp@[TW@_AF[Gq@CWSO@s@SI?IHW`@QFI@AAIi@Au@@c@A{B@i@AoBKgC@sBCyBBEFj@DbBAfBNfCAnDDvAK`BJ`@NAJG`@m@^KZWPUPIZCfAi@ZA`@Q`@Y`AWh@U`@g@Dc@HYL]PUHE^BhC?qBLW?', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.24203567951918, -85.57282467372715]","[42.24196937866509, -85.57284655049443]",2.607,3.225,79.6,True,154.2,168.0,False,True,257.3,252.4,9628892314,9628892314,garmin_ping_271578107955,False,0,0,False
2,"{'id': 57928978, 'resource_state': 1}",Lunch Run,1587.3,558,1072,7.5,Run,Run,,Garmin Forerunner 45,8972965523,2023-04-28T16:31:51Z,2023-04-28T12:31:51Z,(GMT-05:00) America/Detroit,-14400.0,,,,0,9,0,4,0,"{'id': 'a8972965523', 'summary_polyline': 'oqy`GfshiOUE{@z@OSBNAHEDI^ElBIHMF_@HKHWDe@@QFo@xAQXE@IPI~@NIK?CDAJZf@JVJHj@VpAb@b@RZFh@Bl@Ix@E`BZb@NVRd@D\\HRXLp@@`@Tb@f@^WUMUa@sBc@Ue@ES[OIm@McA]_AR}@De@Cg@Iw@WiBw@e@s@GW?MLcANm@@s@d@GZi@b@]b@KrAMFm@Eu@Be@LWDARKj@K', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.24296146072447, -85.57379898615181]","[42.24302935414016, -85.57374903000891]",2.845,3.722,79.5,True,132.5,152.0,False,True,256.2,250.9,9627276768,9627276768,garmin_ping_271533166087,False,0,0,False
2,"{'id': 57928978, 'resource_state': 1}",Afternoon Run,6173.5,2114,2502,28.0,Run,Run,0,Garmin Forerunner 45,8968660440,2023-04-27T19:24:08Z,2023-04-27T15:24:08Z,(GMT-05:00) America/Detroit,-14400.0,,,,0,17,2,3,0,"{'id': 'a8968660440', 'summary_polyline': 'myp`GvbliOe@]Si@g@k@c@{B_@yCMk@EGg@CcBJmD@q@DB?YFMHCdAC^BtAAz@BxAK\\JbG?fDBv@@zEBp@C|B@tBE~B@dBDfCEnEB|ICt@@hNErCBdBCv@@bBChIDrGAj@Bp@E~F@hDCpBDpA?p@ElAIr@EhAMRMB{@?g@@c@Ao@Ba@AoDH_@AuABcEAgAEoCBc@Cg@Bg@Co@@iBAgA@IR?DRvARp@L~A?~@`@DQ_AGi@Y{Ai@cAEo@DQxAC|A?pAChIFv@Ad@Bn@Ex@AfB@vADPCl@B`C?~ACXSBEAkABs@EwN?c@HyAEu@@iBAuCDsDA{@Bq@CkD?iBBq@Aw@@mDCo@HwF@kECk@Bo@G{H@q@E}AFaBAk@D_B?_BEcA?uACg@DgDD}@Gk@JkBGcAB]I_BDqGCUBSGaAFW?S?eEBw@?q@B[~@C', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.19815599732101, -85.5916310660541]","[42.200764110311866, -85.58949074707925]",2.92,4.27,78.9,True,144.4,158.0,False,True,270.5,260.7,9622712732,9622712732,garmin_ping_271399325084,False,0,0,False
2,"{'id': 57928978, 'resource_state': 1}",Afternoon Run,2492.7,967,993,4.8,Run,Run,,Garmin Forerunner 45,8962806815,2023-04-26T20:15:12Z,2023-04-26T16:15:12Z,(GMT-05:00) America/Detroit,-14400.0,,,,0,9,0,4,0,"{'id': 'a8962806815', 'summary_polyline': '{wp`GzdliOk@?[DEBUjAYvBCd@@BpBjA^XnCxA^VbBrA^TPDVNX^\\\\tA~@nBlAXVhAv@`ChBNEXc@RoAAgEKuA@OBcACc@ByBAe@Ek@Hg@A{@H{BKqD@sADy@@s@Es@@yASKoABe@AI@uA?m@CIBmA?iBAg@D_BEs@@w@Ay@@e@CeED]NCh@@rB@XBzB@DVXVf@Bp@Rt@NY@[DQb@AJMZIb@Ev@Ax@DVT@d@Ar@UZe@LCBe@Fg@Aa@MWQ', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.19789951108396, -85.59197271242738]","[42.197800017893314, -85.59216910041869]",2.578,3.78,79.2,True,138.8,150.0,False,True,266.8,261.7,9616522739,9616522739,garmin_ping_271235882216,False,0,0,False
2,"{'id': 57928978, 'resource_state': 1}","mini workout 3x200, 1x400, 2x200",2759.3,803,868,0.0,Run,Run,0,Garmin Forerunner 45,8962727073,2023-04-26T19:51:15Z,2023-04-26T15:51:15Z,(GMT-05:00) America/Detroit,-14400.0,,,,0,13,0,4,0,"{'id': 'a8962727073', 'summary_polyline': 'opp`GbgliOd@w@DOFk@C]KSUQSISAo@Hk@B_AAYBSLKZIf@Fn@Zb@`@LfAAd@@~@EPGZ_@HUHe@Ig@KUOQQI_@CsDRUNINIb@GIHWB?BFEd@Hl@Rd@JHVFbDCd@SVg@Jc@Ag@IWMOYOUAwBFq@?K@QLORI^?CCd@Jl@Z`@JDP@hAGbAAFBZOXYHUDYAYMc@EIWUQG[@eDTOLWb@CVHp@JTNNZJR?vCGNCDAj@y@?G?MEk@IUUYWK_@CmAHi@A]FYRITB@DC@GMTEj@Df@NVJHVHdBEr@Hl@QLOPy@DYGW[_@UKSCmBL{@@QDQLKb@Ch@Hb@JRRNFBd@@`AEf@B`@EJ@RIZe@Hc@A[Ke@Q[QKWAwALuAD', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.19672436825931, -85.5923359002918]","[42.19770144671202, -85.59146803803742]",3.436,6.67,82.4,True,152.6,182.0,False,True,263.4,262.6,9616439068,9616439068,garmin_ping_271233536721,False,0,0,False
2,"{'id': 57928978, 'resource_state': 1}",Afternoon Run,3400.5,1218,1266,5.7,Run,Run,,Garmin Forerunner 45,8962726454,2023-04-26T19:25:06Z,2023-04-26T15:25:06Z,(GMT-05:00) America/Detroit,-14400.0,,,,0,9,0,4,0,"{'id': 'a8962726454', 'summary_polyline': 'y|p`Gj|kiOGm@Yy@EYi@cBKI_@CcBFMBmBAk@Fk@@KJ?z@Dl@Ln@Cx@Kn@BtAPV`Bt@b@Lb@V`@b@d@^\\JZRX^dAx@x@j@x@p@\\Tt@n@pBnAxAjA`Ar@b@Tb@LVd@pBfAz@j@f@h@fBjAf@`@|@h@nAbAx@b@HN`Ah@p@j@h@n@m@i@iCgBaAg@g@e@_Ai@cFsDk@[gBkAMKS[u@[]S}CeCiCcBcAu@iBgAu@k@{@y@e@Qg@c@_@a@]Ua@M_BkAIWCo@Bo@Hu@@m@Im@Eg@?g@Dc@x@K`CKn@Dd@?|@D`@A^TR`@d@lBHn@DnBNb@ZVl@lAAvA', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.19869436696172, -85.5906140897423]","[42.19810796901584, -85.59214102104306]",2.792,3.539,78.9,True,135.7,142.0,False,True,266.2,263.0,9616438447,9616438447,garmin_ping_271233512250,False,0,0,False
2,"{'id': 57928978, 'resource_state': 1}",Evening Run,2322.8,954,1252,0.0,Run,Run,0,Garmin Forerunner 45,8957632210,2023-04-25T23:43:36Z,2023-04-25T19:43:36Z,(GMT-05:00) America/Detroit,-14400.0,,,,0,8,0,1,0,"{'id': 'a8957632210', 'summary_polyline': 'ovp`GjcliOBU^StB?RDDFBV@JE`@WXuALw@?e@IM_@Hi@Z_@\\Gb@@xAAVPD`@Ej@Wb@mBJi@G_@QKc@@k@J[XUz@GZ@d@Aj@@NV@v@En@YX}ANgA@IKI_@?]LU^MNSPKb@Ar@D`@JJXAn@Q\\YNa@@g@Fe@@OC[QQWAg@F_@L[TM|@Ep@B`@TJd@Ab@U`@_Aj@c@Am@IWYGc@H]?_@P[`@GhB?\\JJd@Er@S`@c@L_BH]IUa@?_@Fm@R[|@M\\IKCa@Lc@TSDIEQW?KJ_@\\UC~AJEn@Kd@?f@E`@FJT?h@Ej@Of@eAA_@KWIi@i@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.19768946059048, -85.59173550456762]","[42.19776221551001, -85.59197866357863]",2.435,3.241,79.6,True,145.6,162.0,False,True,264.3,262.6,9611057172,9611057172,garmin_ping_271093381172,False,0,0,False
2,"{'id': 57928978, 'resource_state': 1}",3200 ‼️‼️,3262.0,746,746,0.0,Run,Run,1,Garmin Forerunner 45,8957525717,2023-04-25T23:22:18Z,2023-04-25T19:22:18Z,(GMT-05:00) America/Detroit,-14400.0,,,,0,11,3,3,0,"{'id': 'a8957525717', 'summary_polyline': 'eqp`GjgliO`@e@NWF[Aq@O[WSOAoBLk@BQBUJOXIj@F^Tb@NJ\\D|@EdA?f@ELIHML[Da@?_@ESKOOMQEUAaDJQDKLOXG^@TBTLXPPNF^@rCMRK\\q@Di@Oq@e@WaDFe@H_@n@AHAp@Pd@b@Tn@@xBG`@OXi@Bu@Me@a@[c@?{CFYPUj@Ar@Pj@^Vd@@pBGl@IX_@Nm@?IGe@[c@ECqACsA@c@B]XMl@Bp@BHXb@b@JzCE`@OTg@Fo@Ok@][e@EaCDo@NUd@Gn@@HPh@^Vj@BbCELC^[@EL{@Go@_@_@e@E_DBE@_@XOj@?f@Rj@f@VnDCFA^[Pm@Gs@Yc@g@Mg@?W?g@De@?e@DGBYd@Er@Nl@^\\f@Bj@ExAC', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.19683366827667, -85.59237261302769]","[42.196842301636934, -85.5923203099519]",4.373,6.21,83.4,True,178.3,190.0,False,True,263.4,262.6,9610947024,9610947024,garmin_ping_271090563071,False,0,1,False
2,"{'id': 57928978, 'resource_state': 1}",Evening Run,508.7,202,309,0.0,Run,Run,,Garmin Forerunner 45,8957525208,2023-04-25T23:00:09Z,2023-04-25T19:00:09Z,(GMT-05:00) America/Detroit,-14400.0,,,,0,1,0,2,0,"{'id': 'a8957525208', 'summary_polyline': 'qvp`GtcliOV]HARMt@O~@APCJ~BALWD]CuADi@?OA]UCGAQHi@NYr@SbCE@@JZ@p@CVUb@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.197697926312685, -85.59178344905376]","[42.196869207546115, -85.59217396192253]",2.518,3.588,79.6,True,127.1,148.0,False,True,263.2,262.7,9610946505,9610946505,garmin_ping_271090548809,False,0,0,False
2,"{'id': 57928978, 'resource_state': 1}",4x8 split ‼️,804.7,153,153,0,Run,Run,1,8957239520,2023-04-25T22:29:22Z,2023-04-25T18:29:22Z,(GMT-05:00) America/Detroit,-14400.0,,,,0,13,1,1,0,"{'id': 'a8957239520', 'summary_polyline': '', 'resource_state': 2}",False,False,True,False,everyone,False,,[],[],5.259,0,False,False,False,,,False,0,0,False
2,"{'id': 57928978, 'resource_state': 1}",Evening Run,1169.6,463,1094,0.0,Run,Run,,Garmin Forerunner 45,8957221478,2023-04-25T22:07:46Z,2023-04-25T18:07:46Z,(GMT-05:00) America/Detroit,-14400.0,,,,0,4,0,1,0,"{'id': 'a8957221478', 'summary_polyline': 'arp`G`eliOgA`ASJ[OMQOe@GPCd@Jf@Z@RCHExABNDHEg@Tk@?[Ng@Qw@c@OUEe@Cw@Be@F[FG@[JSRSFAc@vBT]HEl@KhAEp@@DBN^?JAh@If@{@JKLKBOCw@AWOGS?KFK`Bq@bAGVJFb@G`@UNi@BYHk@XW?EEDGZA`@IKDc@ACCU_@Ao@O[o@BIAL{@Te@RI', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.196977753192186, -85.5920044798404]","[42.19773053191602, -85.59112379327416]",2.526,4.81,80.0,True,142.1,150.0,False,True,264.7,262.5,9610631193,9610631193,garmin_ping_271082410017,False,0,0,False
2,"{'id': 57928978, 'resource_state': 1}",1600 ‼️,1647.2,345,360,0.0,Run,Run,1,Garmin Forerunner 45,8957220915,2023-04-25T21:52:08Z,2023-04-25T17:52:08Z,(GMT-05:00) America/Detroit,-14400.0,,,,2,16,3,4,0,"{'id': 'a8957220915', 'summary_polyline': 'cqp`GrgliOPST_@J_@B[A[Oa@MOQISCeCDc@FOHMNKd@ATFd@HRLPVLN@bCGb@ENILKJOFUBa@AWQe@UQGCYAaDLWLKNGPCV@h@F\\JPLJNBV@x@EtAANCVKJOJSBi@G_@M]OKYKsCDa@BWLOXIZ?T@TJZJPLHNFbDKf@KRUHSD]Ca@GQOYe@Mg@BaCFODMFKPMd@ATD\\FRRRLFh@@dCKNAHE?@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.19681967049837, -85.59241091832519]","[42.1967008151114, -85.59223154559731]",4.576,6.394,85.4,True,158.9,190.0,False,True,263.3,262.6,9610630644,9610630644,garmin_ping_271082397880,False,1,0,False
2,"{'id': 57928978, 'resource_state': 1}",Afternoon Run,707.8,292,292,0.0,Run,Run,,Garmin Forerunner 45,8956987823,2023-04-25T21:19:52Z,2023-04-25T17:19:52Z,(GMT-05:00) America/Detroit,-14400.0,,,,0,3,0,1,0,"{'id': 'a8956987823', 'summary_polyline': '{vp`GpeliOES?g@?KLU\\IlCIVJB`@Cl@KPEBkBd@e@Dg@MU[Iy@A@@@DC?UVW\\Id@G`BAN?FBLZBn@Kf@YLy@Je@@c@KMASOIMIWCi@BAFJDP', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.1977471280843, -85.59208838269114]","[42.19776171259582, -85.59180314652622]",2.424,2.696,79.2,True,124.0,137.0,False,True,263.1,262.6,9610383156,9610383156,garmin_ping_271076024505,False,0,0,False
2,"{'id': 57928978, 'resource_state': 1}",Afternoon Run,1003.0,349,853,2.7,Run,Run,,Garmin Forerunner 45,8956792165,2023-04-25T20:15:34Z,2023-04-25T16:15:34Z,(GMT-05:00) America/Detroit,-14400.0,,,,0,4,0,1,0,"{'id': 'a8956792165', 'summary_polyline': '{xp`GfcliOKTK@QKGSCk@IU_@_@Og@Bi@?_BH{@Cu@@oBEcA?eBPgA\\O^U\\Fr@j@EE@MFIE]j@p@DCDDN@JETCHFBJ?^IX?r@DhDMLq@EeBC}ADIHCz@LzF@DX\\Zf@Ft@N`@BX?V', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.198062958195806, -85.59171848930418]","[42.1980959828943, -85.59217823669314]",2.874,3.84,80.1,True,136.5,150.0,False,True,266.8,263.5,9610163388,9610163388,garmin_ping_271070391279,False,0,0,False
2,"{'id': 57928978, 'resource_state': 1}",pre meet,5926.4,2104,2193,17.6,Run,Run,0,Garmin Forerunner 45,8950525481,2023-04-24T19:21:19Z,2023-04-24T15:21:19Z,(GMT-05:00) America/Detroit,-14400.0,,,,0,19,0,4,0,"{'id': 'a8950525481', 'summary_polyline': 'ezp`GdbliOE_@GQa@a@MSEk@GsBAcBDk@LUDAxABd@ChCANCx@DrB?^BnAGnCAt@DtACxB@rAErC?jADlCKTDr@?`CGnDAz@Dd@?jAIPBfA@lADTH\\@d@A`@Kf@ClAAj@@l@CjBBPDHDPCdFGn@?`@BPBbDChAB`@F`@Il@@d@Ir@Dh@Cl@AtADfDGz@HbA?rCJj@Ef@?hAFj@ATGv@B|@If@C`@JLGPD^@bAGl@I`ABp@Hb@?HC|@@n@Ct@DIReC?e@DW?g@ImA@e@C[Fa@Ae@DKCc@Dm@G_@F}AC[JaAAe@B}BGUG[CmADsAEg@@}@Ca@?[B]Ga@Ag@Dw@@{BGeABi@J}AGuA?qABgDE]BiAEiABgCCiD@k@DsA?gBEgBBm@GeAHi@@kAGqBBeABa@Eo@De@AwCBcBEsBD_@CMBqE@iECoBD{HEwC?SLY^HfGXh@X`@Hn@HVFJH@DNC\\', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.19827661290765, -85.59154557064176]","[42.19807603396475, -85.59205728583038]",2.817,3.613,78.2,True,147.4,158.0,False,True,267.5,261.6,9603530745,9603530745,garmin_ping_270903268520,False,0,0,False
2,"{'id': 57928978, 'resource_state': 1}",Morning Run,2528.4,901,924,2.6,Run,Run,0,Garmin Forerunner 45,8937027222,2023-04-22T14:37:01Z,2023-04-22T10:37:01Z,(GMT-05:00) America/Detroit,-14400.0,,,,0,10,0,1,0,"{'id': 'a8937027222', 'summary_polyline': 'aho`GrnmiOSAg@HkAJq@GWGOImE{CgBuAcAo@uAw@e@c@qA{@i@c@uA_Ay@q@i@YsBwAU]_@U]MiDeCy@c@eDwBq@i@kCiBm@q@aAg@][c@YOGuA{@WUKS?K@y@RqBMoA?gAH[pBOf@AtBF`AC|@@d@APTBd@?hEDjAV^R`@FhBCrANjAMBECAKIqB?wBOi@UWUe@Gq@AoBMWC?IJF~CDPd@\\Lp@HxCFx@PL', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.190250772982836, -85.59865367598832]","[42.198341405019164, -85.59256799519062]",2.806,3.746,78.5,True,158.5,168.0,False,True,267.0,262.5,9588908995,9588908995,garmin_ping_270529794617,False,0,0,False
2,"{'id': 57928978, 'resource_state': 1}","6x400, 3x200, 1x all out 400",6612.7,1932,2774,0.0,Run,Run,0,Garmin Forerunner 45,8937005910,2023-04-22T13:49:45Z,2023-04-22T09:49:45Z,(GMT-05:00) America/Detroit,-14400.0,,,,0,12,0,1,0,"{'id': 'a8937005910', 'summary_polyline': '}pn`GvlmiO@POVs@Li@GgBAgB?}@AwEBeBMq@?MDbBMpAEpABlBCj@@v@A`DBxAC^DXCHEMHqAAyABUDy@HwEEoB@gCESKXAdAB~@F|EGdA@`@Df@?nECKBiABeBAoA@uDEmD@aBAI?ECJCp@AnCDf@CnBBNC?BLDl@CtABfCKhABFDA@U@}A@y@C{@@o@E{FAgBBoAEU?ODz@AlADl@AjAEdCAzADb@Bb@?~BCj@Bb@E[Fg@@mEAmAEsJH]CGGxABn@AjC@rAEjAB`@DdEIh@Bj@EoDDo@DaCBmBGaBAaBA_BBRC~C?hDGH@RN`@HzADrB?vBELIS@gBCyCBg@CaA@c@Ix@BXAjD?l@BrBCmBDiFAc@?e@GhA?d@BRBpBGtC?NFcIHeAEOIxAC~ABfAEd@Dt@Cb@MP@NTuBBqCAq@B_@CqJ?]C', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.18655460514128, -85.5983539391309]","[42.190178437158465, -85.59852023608983]",3.423,7.448,81.9,True,153.7,183.0,False,True,267.3,266.1,9588885751,9588885751,garmin_ping_270529396882,False,0,0,False
2,"{'id': 57928978, 'resource_state': 1}",Morning Run,2479.0,900,957,4.9,Run,Run,0,Garmin Forerunner 45,8937002919,2023-04-22T13:31:17Z,2023-04-22T09:31:17Z,(GMT-05:00) America/Detroit,-14400.0,,,,0,10,0,1,0,"{'id': 'a8937002919', 'summary_polyline': 'yzp`GneliOFS@O?{AGY[WMSAKAi@BeBCaAO]g@a@Wa@SKy@DuCB_@@gALc@@IJ?DBjAJdA?r@Gf@?l@Dx@HLfBbAl@Rp@v@x@b@ZZfBjAfBtA|CpBtBzA`@Tl@d@PF^X\\NX`@rA~@~@l@lB|AjCjB`@TfAv@tBlArAdAXZfAz@~@n@pAt@f@Jh@C^Cv@Mz@?XGh@EXKnAK|AAZB^?hABdBCpDBd@A\\QVIZCxBBJDADEBq@H', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.198371244594455, -85.59207212179899]","[42.18569562770426, -85.59844756498933]",2.754,3.759,78.2,True,142.6,152.0,False,True,268.0,263.0,9588883065,9588883065,garmin_ping_270529352002,False,0,0,False
2,"{'id': 57928978, 'resource_state': 1}",Afternoon Run,8733.1,3000,3330,26.8,Run,Run,0,Garmin Forerunner 45,8927232419,2023-04-20T19:28:45Z,2023-04-20T15:28:45Z,(GMT-05:00) America/Detroit,-14400.0,,,,1,16,1,2,0,"{'id': 'a8927232419', 'summary_polyline': 'wzp`G|bliO?]C[MS]YKUCeA@oA@??FCKEsC@IRQM_AMo@Oc@?MI[WY[Uu@y@c@]{@_AUs@Mk@QyAKi@S?[F_@Dm@?i@Eg@?wBDcBAyAF}C?_@@[VYHWBaBA_AEkADa@AmASoAEk@?c@Fq@@wBAc@CkA?e@B_@Mk@o@a@Ue@?]M}@w@Ua@u@}@[i@G_@Co@_@SK?Sc@m@CY^Eb@Lr@Oj@[@y@c@oAc@aAe@yBq@i@W}@qAWc@uB{@u@HWKg@Sy@e@_Aa@k@]][Mq@IMyB{@e@OQ_@ImAHk@EWS_@[eAYo@YUc@SmA]c@G_B?QCi@?}ADmACe@H[Gg@So@Ke@O{@o@gAQ_AG_@@{ARe@Ci@Bi@CaBDkAEq@@s@FgAAe@Eg@@uAI}@HW@kAG{B?[@uBAkB@c@Q{@o@]Ek@BgAi@k@G[[k@iA_@}ASc@]SsAEq@Fq@Ce@Wk@m@?BTNPPNHb@Jb@D^?b@DZGb@C`@L\\ZTl@Jh@Jl@`@r@^\\TLl@J^Tv@Bb@Rx@l@~B?pDEhAHh@EvAAZ@f@ClAFnA@F@d@?\\Gd@?f@ExAFh@E`@?t@Ff@Gh@@f@IjA@d@Cb@Jb@@b@P^Td@TbAVFFd@L`@TVXTLn@f@ZPlAd@bDxAp@l@fAh@`BdAZMj@Pb@Td@Ld@Hn@d@d@bAXNb@Xb@Lf@\\fAj@TDl@I~@h@n@Pv@z@\\f@ZV`@Rj@Jl@^dA`@`@Rl@NdAl@J@TOVWd@D^EF]@e@JSDATLJZJ~@d@z@hAxAb@Zh@Rf@DTTVL`@`@zAJdE@vCMb@Dz@VVBh@AJCbAA|CDb@A\\]t@MnCBx@FzAK^?^DjBA`@Bn@LjACt@GLDXt@Xn@Th@R~@h@hAr@`AZT`@R\\^Fd@ClBNnAFr@@jFRh@XTj@hARpB@BTBb@?dAE', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.198364874348044, -85.59166576713324]","[42.19737698324025, -85.59231880120933]",2.911,3.978,78.0,True,147.6,167.0,False,True,270.1,256.3,9578541447,9578541447,garmin_ping_270250014410,False,0,0,False
