resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,heartrate_opt_out,display_hide_heartrate_option,upload_id,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,,,,,,,,,
2,"{'id': 74399432, 'resource_state': 1}",Warmup,5103.9,1444,1446,11,Run,Run,0,Garmin Forerunner 35,8461814525,2023-01-27T13:20:02Z,2023-01-27T08:20:02Z,(GMT-05:00) America/Indiana/Indianapolis,-18000,,,,0,13,0,4,0,"{'id': 'a8461814525', 'summary_polyline': 'gl_zFtlmfO\\VBE?BI@QEMEWOQ?QFe@j@i@Ts@LM?[IQ?KE[CM@g@Cm@BUASIOQIOY{@Ia@Aa@KeBG}BDGAODGGgABGMyADECOIYUa@WYU_@kAmASKcAOSSGMDGMuA@MAODUEIICo@JqBNs@JmBDG@c@^MDs@P{B@u@Jc@?KGYc@_Ba@MGAEK_A?qADId@CDI?a@B_@OuA?GFMHAJBNNR\\XPh@PLPTh@@h@Xr@Jt@Vj@PVDPPPV@b@ENMN[JC\\C~BG^IfADv@Cf@?NHJNDn@FDLd@J@V^L@BDTD`AJPJ`@^jArALRP^Rt@Nt@@l@Fn@Nf@D`BD|DFRJN^RdCTz@FRA\\Ib@ELEj@g@PIRA\\@j@J`@TPFj@?VEVMRUPU\\s@RU|BoA^a@Vs@FKLARHVTXn@Fl@FvBJD^CVBDHDfAFzEFj@Lh@\\j@NLfCv@VL|@pA~@|@FHHTDt@AZQ`AAXBv@FTj@zARPPHLBPGFKJo@HUd@_@r@gAb@i@R_@X{@j@w@Xi@ZUp@_@b@In@ANCBGGKm@Mu@Yi@Yy@YaAa@{@e@', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.12596322782338, -85.10683041997254]","[41.119500529021025, -85.10829901322722]",,3.535,5.332,80.7,TRUE,150.4,177,FALSE,TRUE,237.9,232,9078815753,9078815753,garmin_ping_257341592611,FALSE,0,0,FALSE,,
2,"{'id': 74399432, 'resource_state': 1}",Morning Run,9676.4,2903,3232,24.4,Run,Run,0,Garmin Forerunner 35,8455223239,2023-01-26T13:57:40Z,2023-01-26T08:57:40Z,(GMT-05:00) America/Indiana/Indianapolis,-18000,,,,0,18,0,1,0,"{'id': 'a8455223239', 'summary_polyline': '_||yFhqnfORkDLuACQMMcCaAICI@CH?JJ^GNGBC?u@[eA_@EBq@?MBIAe@Ms@[q@_@UIKM_@u@OSOIm@Kk@QoC}A}@_@a@SmA]c@SYWgA[c@Wa@M]SOOw@_@[GgAc@SEYIs@c@c@SEGUBk@UUAYMQCQD[TEP@JDHXTb@JPJ`@JL?FEFIDMFc@KUo@Mc@Q[GK?KBIZALFTJLNZBV[USi@AG?_@He@HO\\SPDb@VFA\\RP`@@RAHEPMXIFI@_@MkAq@IOEc@HYNUBEJAR@^HTND@Tf@LhASXE?KAq@[OFUCWY?w@Hm@NGRMT@XFNH@THb@A~@Il@EDKJIBOIK?UESGK@IGKCIKB[CO@SEM?Mn@_ALIRETF`@TLNJTRPBLCr@O`@UFg@DSCi@@UO@SQS?CF?BMBg@BKPSFSLGJ@FSDEbAXXb@E\\GR[b@AEGGGLGAm@s@GEYESKIGAIDKj@a@XLLBDHAC@IB?HLVz@Gd@BHCRLET@\\NT`@HZLLZBTAPGTOJOLa@HOJAhAZjA`@b@Nn@\\BGEUUc@VbANPJBHAb@RBADDR@t@^h@LD?LKRa@Pk@Dg@?a@OU][OSEQASJaAM{@IOGHa@@AI@CAKIg@Cs@EQQDEDIXBlAF\\FLL?JD@?DI@OLCF?FG@KKWAOW]KEE@AHA?BL^f@FBFCJBHIRGPKFM?_@Kq@Sc@USS@WLKLOHGHAJF`@Fx@L^HD\\EFGJSQs@AOBWGMNSHGB@Lb@JNLZ?HCNQVIEISGG_@SYWBGACNWMu@_@H@EMSQQa@WI?GBELGCg@yAGm@Se@IOu@i@e@Sw@e@MUOi@IO[So@]cA]_@_@SEIEYa@MEk@Kq@w@]G_@S[g@SQKO@OFOZe@v@{A^oAHm@?}@Es@ED@{AKy@BqAQmBEkA?UJyAIoC?{BEaDDWHMPG|@C^@v@CdAB^JbAN~AANFVB@FZDLCNIh@?b@FXN^XPRTJDRT?z@Gp@DdCEd@HNLPVLd@BdA?pAF^L\\`@b@Vb@^~@FfBDnF^Ej@C|AA^CZj@hAGH@@d@DN~AA^F@CMEc@AaAHmEFiAJYHqB?_@CkAJc@?EBB@|@OxAE', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.11312902532518, -85.11268677189946]","[41.11637617461383, -85.10003378614783]",,3.333,9.132,80,TRUE,141.5,169,FALSE,TRUE,244.4,232.6,9071546385,9071546385,garmin_ping_257157818218,FALSE,0,0,FALSE,,
2,"{'id': 74399432, 'resource_state': 1}",Snow Run ❄️ ⛄️ ,11362.5,3375,4036,41.6,Run,Run,0,Garmin Forerunner 35,8450064507,2023-01-25T14:13:28Z,2023-01-25T09:13:28Z,(GMT-05:00) America/Indiana/Indianapolis,-18000,,,,0,17,0,4,0,"{'id': 'a8450064507', 'summary_polyline': 'sb}yFjrlfOIGBCi@Ea@Ha@@MBq@\\gAJQHEJ_@|A?dBAZCJAf@B^@rCEh@Qt@OTo@TGJGt@c@|AKx@Ql@MfAc@pA]t@SRIDWCQDIHS`A_@fAI\\C\\@^QxBShA[dAMRMHOFe@HIFGJANa@nA?LBLd@h@PFROJ?Rj@HJTNVDVRXZn@XhAxA`@`AJJXLJHd@|@JHb@?FFE\\MZmC~GKf@?xASnGEVSXe@LSEuAk@kB}@_AYoAs@[[{@c@g@]{Ai@EKQKsC_AgAWw@_@uBq@_FoBi@KyBs@]OASUGSMy@[s@]mFiBqBk@}EkBcBk@yBgAu@QeAg@{@YsFgBcB{@][[c@u@yAg@qA]oAy@eCy@uAKo@Am@?cEDmBAc@YMg@GCT@j@CnADHFMDgBIkCA}BKeCO?sAPWH_@RW@uCy@yCqAm@a@yB}@qBeAQM[c@e@SiCsB_AuAc@]c@aAm@e@OWIc@C}@Ok@K}@Ck@DoAAg@Qi@m@}@c@c@MCGLKl@QlBHjBDVAzAMf@QVWL[?u@Gi@Mq@]_BeAqAoAqBoAq@i@I]e@WW[U_@Qs@M[]]I?GNIh@[bAYh@e@tAYb@cAfAs@f@kALeBKqCk@YK}@i@]]a@m@Wi@Q_AGa@AaAP_CTkBLw@H_@Xy@f@aA\\a@v@m@JMNYPe@Bk@E}@KaASkACa@B[F]j@sARUb@WRE\\@^LjAx@r@\\z@JNATINQNa@p@cFX{@PUTO\\GXAtAd@`AV~ANbATh@Tr@b@lBfBj@n@`@p@d@bAT`@HD`@BHN`@P^Bd@A`@Jl@r@d@ThAnArBhBh@`@tD`ExDdDbAt@xC`Cr@x@b@v@n@vA|@hAx@t@BR`BZvBxAjAh@f@Nv@Lt@Bt@ItBEbAKxB?LBBH\\MlCCzF]tA@|C]vCGpA@~BKx@BtAEv@MpAGr@?jBPbABr@A|@KhACv@Dd@CbB?~COP?TNZEZQXEbEIHDDL@f@BTFHJFHQHc@FGHAJBT^fADJRHDf@@ZGr@AHGPBHHFr@BL^^FDN@ZGH@d@b@b@R`@XPTVl@F^?f@Gn@A^@VBHd@M`@RP@d@EFE@EJFx@I}@J', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.114184306934476, -85.10261516086757]","[41.113941483199596, -85.10258322581649]",,3.367,5.08,80.8,TRUE,138.4,175,FALSE,TRUE,243.1,230.6,9065879407,9065879407,garmin_ping_257014414263,FALSE,0,0,FALSE,,
2,"{'id': 74399432, 'resource_state': 1}",Cool down,3245,935,935,10.1,Run,Run,0,Garmin Forerunner 35,8444746662,2023-01-24T14:58:56Z,2023-01-24T09:58:56Z,(GMT-05:00) America/Indiana/Indianapolis,-18000,,,,1,14,0,6,0,"{'id': 'a8444746662', 'summary_polyline': 'uc~yFnumfOJHLDz@^`Af@xAh@lA^z@^n@Tj@HPFHF`@LdAn@~Aj@^Z`@h@~EfC`@L`@Rh@\\@NAhAF`B?^IbADr@Kb@OZMFc@@[K_@CUFQJQNMVYtAi@fBKXEBE@[ASEWOUSc@u@GGSE]BKEMSUm@OOa@Q]q@a@[i@s@aAe@c@c@[WWKSYOa@CAOLI@YUYa@CMBOVg@b@qALOLEZSPc@Fc@?Mc@[GW?QLi@FKb@a@Pc@@OAKGQIIKASFm@f@k@PIFSVMXm@v@Wv@q@~@k@~@OL_@NMLS|@KNOFKAWIUQQ[i@_BGeANkA?YCg@Ke@c@e@u@cAg@w@w@_@g@Qu@QYYO]W{@E_@K{DBOCeABOFA^PhAn@bBt@z@b@RDb@EJBn@h@^h@PJ~@`@r@NXJt@LTVj@TTN@?ACo@KYKSCSK', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.11947840079665, -85.1082395017147]","[41.11958778463304, -85.10813062079251]",,3.471,5.452,81.6,TRUE,145.7,163,FALSE,TRUE,239.5,231.4,9060045976,9060045976,garmin_ping_256870881504,FALSE,1,0,FALSE,,
2,"{'id': 74399432, 'resource_state': 1}",Workout pt 2 ,804.7,180,180,0,Run,Run,,8444767102,2023-01-24T14:34:00Z,2023-01-24T09:34:00Z,(GMT-05:00) America/New_York,-18000,,,,0,11,0,1,0,"{'id': 'a8444767102', 'summary_polyline': '', 'resource_state': 2}",FALSE,FALSE,TRUE,FALSE,everyone,FALSE,g12339582,[],4.47,,0,FALSE,FALSE,FALSE,,,FALSE,0,0,FALSE,,,,,,,,,
2,"{'id': 74399432, 'resource_state': 1}",Workout pt 1,7108.1,1581,2231,0,Run,Run,3,Garmin Forerunner 35,8444745335,2023-01-24T13:47:42Z,2023-01-24T08:47:42Z,(GMT-05:00) EST5EDT,-18000,,,,0,14,0,1,0,"{'id': 'a8444745335', 'summary_polyline': '', 'resource_state': 2}",TRUE,FALSE,FALSE,FALSE,everyone,FALSE,[],[],,4.496,5.492,88.3,TRUE,150.6,194,FALSE,TRUE,9060044499,9060044499,garmin_ping_256870851599,FALSE,0,0,FALSE,,,,
2,"{'id': 74399432, 'resource_state': 1}",Warmup,3276.3,959,984,13.6,Run,Run,0,Garmin Forerunner 35,8444742952,2023-01-24T13:20:09Z,2023-01-24T08:20:09Z,(GMT-05:00) America/Indiana/Indianapolis,-18000,,,,0,14,0,8,0,"{'id': 'a8444742952', 'summary_polyline': 'yb~yFhumfOXH\\@r@Lj@b@PT`@ZBFRJhDxAlBj@dBbAp@VJFNNb@z@HHtCpAnAp@f@R|@f@DAJa@B]BCHCnAf@tAp@DH@N[~CMrBFFn@b@n@XXDPHDABId@aCBYTm@VmBJ[Rw@PcALeAGQc@S_AUSCE@MNQf@]vBAAEN?HOt@AXU|AOv@WdBAr@H^j@pAJJZLNNJ\\Nx@BNAPOx@M`@Gl@GJI?MKSGo@Gc@?YBUNUFaABcALi@EOUEOWoAGMIIWEsAIw@BYGYKSUSc@USIAWDGAKGOSYq@k@_@_@{@YWg@u@_@W[Mo@i@m@[IMUq@E?QJK@[SU_@CO@QVe@P{@L[HI^ULQHq@?OCIWYCk@F]JULS\\WZm@@EEa@@[EGIEo@Se@CmBu@c@OYQWUs@c@u@s@UIOKIAMDCE@ANDx@\\b@H', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.11933071166277, -85.10820681229234]","[41.11960781738162, -85.10807412676513]",,3.416,4.274,81.2,TRUE,138.1,152,FALSE,TRUE,243.8,230.3,9060041947,9060041947,garmin_ping_256870795985,FALSE,0,0,FALSE,,
2,"{'id': 74399432, 'resource_state': 1}",Morning Run,11308.5,3290,3885,45.5,Run,Run,,Garmin Forerunner 35,8438958103,2023-01-23T13:19:18Z,2023-01-23T08:19:18Z,(GMT-05:00) America/Indiana/Indianapolis,-18000,,,,1,19,0,7,0,"{'id': 'a8438958103', 'summary_polyline': 'wb~yF~tmfOZNlAPPT~AnAfEbBhF`Cl@b@Xh@PPlAt@fDbBfAn@BJAnAF`CCb@Oz@Q^]^MBYIQ?[LYVQZQl@Kj@M`@MXK\\KPHDrADRHP\\\\xAb@`@TIj@Cx@If@KNG@MAIKIi@?u@JWTSr@YzAGFCLKv@Qf@UxA?ZJDTQd@ERBf@T^Xz@hAp@p@dAp@nAf@f@h@fBhC|@~@~B`DfAtCRx@Rb@f@zAnBtEZrAJhA?|@Q~DCVGFy@FqB@{AHsA?w@l@q@DgB@GB?DHr@BbALjA`@|AVj@^jAHv@@Z@|@G`Ae@jCC`AB^Pz@B`@AhB@nACv@HfFD~@D\\@`BJZHHzB`BTXDVGj@@`@C\\E`@BlAMvCDbECt@AlGMZYLqDPODGH?TNx@D~@BxA?jCBbBFrA?tBDv@NzADJFA^fBLVTF^GfAEdDEfBTbB?hADnDItC@~FUhLQn@Bl@Ga@?i@IOS@}@IY{@g@i@?IEGQEe@Dw@?w@SeBGcADgBZwADa@KR]Ag@RIn@W|@[\\IBKAW_@Sk@]oAu@_Bq@gBSQOs@gCoBqAmAm@o@m@cAJkA?{@GoA?s@HW`@YRUFKBOAaJ?q@De@J_@JS`Aq@V[\\w@Lw@Rk@EI]UcAKoBw@oBe@i@SgDaDYK[Sy@eAS_@K]O_AOg@B_AEmADW|@wBFYFk@Lo@D}@PiABs@G_ADm@Ay@Ea@@q@MmAD{B?k@MuASq@_BuDuBiFk@oBYo@_B{Bw@sA[a@wA}Bi@g@sAi@aAo@a@a@eAwAa@]}@Wm@LMLI@KIC[LkAPcAd@oBFe@VkAT[RQbAAf@BJDDJ?NGJOJwCj@UAQOGKIYYiAMUUIqCCk@QOO[o@UYKC_@BOKc@cAe@[Ym@c@_@g@q@w@a@k@k@y@g@KSQg@K?[LSMY[CO@ORa@\\{AJSn@c@Ty@@S]UGKCO?YBQNY`@[NYDUAWIOOGQ@w@j@m@JOJmAdB[|@]l@{@fAu@l@IRKb@GLYLSCYQMQ{@}BCw@Da@L_@Dg@?a@GWQYkAmAKOUg@i@k@UOwAi@OMO]Gc@WgC?u@Dc@Po@PWN?rAl@~Az@f@NVATD^Z\\l@VVlBj@', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.11931989900768, -85.1081517431885]","[41.11988383345306, -85.10795879177749]",,3.437,5.21,80.7,TRUE,142.5,172,FALSE,TRUE,245.1,228.2,9053676161,9053676161,garmin_ping_256709084270,FALSE,0,0,FALSE,,
2,"{'id': 74399432, 'resource_state': 1}",Morning Run,17737.4,5299,6077,76.7,Run,Run,,Garmin Forerunner 35,8434686620,2023-01-22T14:22:36Z,2023-01-22T09:22:36Z,(GMT-05:00) America/Indiana/Indianapolis,-18000,,,,0,20,0,8,0,"{'id': 'a8434686620', 'summary_polyline': '_b}yF|rlfOESwCGk@^uAXSPc@`BC~DNdCIlAa@`Ag@NINk@vCYj@YdCi@hBk@|@s@BgAbDkB^gAl@wAhB]|@qAnBs@h@YdAi@Vu@_@}@{BC_ATgBKkAq@e@Ye@WeAgBy@uA_@WUOo@QqBQcGAeIOwBImEBu@^yAZOR@jApAj@Pl@p@x@Nj@l@r@`@lClAj@lAxAl@r@l@^p@L~@Z~@j@v@RrA^t@`@bCz@f@n@vBH|Aq@vCClBc@|C[hA_A|@y@lB?Rp@j@b@Q`@x@vCtBd@v@\\V\\t@h@Xd@x@PJh@Hg@fBkBrEYfAQbKDTIj@q@xBYnB@zBP|@GXaAh@aAZaD\\e@GmB}@yEaDeA\\y@UwALkAa@iE[qHUgAb@eAHc@[qD`@}BIiFLyDAeA[oBkBsBaCmD}BcCaAoCN_@AMM@uAMuCDm@I{B@mEQgEAgFRs@IqBOkOBcD?yIIk@w@SBzCJO?mAWgLqBTw@Za@CcBe@cG}CkEgBqBqA_Au@oAwASg@qAsAO_@gBaBMBU`@a@Ly@s@yAGeC{@qAq@_HcFw@}@iAeCMB_@tBuA|CsBvBgATuCScCm@kAm@m@s@u@qAUwA?mA`@gEn@yCf@eAnBsB^y@FmA_@oCEcAd@_Bd@y@l@[b@?fDnBfAARORg@fAqGR_@f@Yh@@rBr@nDf@z@XbEnDnBfDh@@hAj@bA?x@z@x@j@tEvEtR~PvB|CzA~Ad@~JKb@i@z@e@`BmBrKd@Jn@]fBURLRtDFvFKnAQHKM?sAFcAJGz@LFV@`GJdCzArC~BlHz@tAhBjAbGfBdMhFxPnGxKvD`HxCzGdClOpH\\KVc@LuIH{@d@{AdCgGy@Ic@y@s@e@a@w@gAiAw@_@k@k@s@Ye@}@i@Fq@w@?YPe@R{At@Ub@e@L}@a@WGo@Ne@|@kACo@QOQ@s@j@{@VkAxA[hA]h@{@jAu@j@_@pA]Ly@[w@sBIc@?u@NgA?_AI_@g@s@[}@Es@v@kChAgAh@KfAR|ClA~EbC~@P\\y@ZuAx@?z@gBTo@PwA`AmDRkAt@YTu@FkAWeFAmBt@{BXQtAAr@YbAGbATdDWOPgBFKTc@Nf@W?Y', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.11408690921962, -85.10270501486957]","[41.113969814032316, -85.10254240594804]",,3.347,5.414,80.5,TRUE,144.5,171,FALSE,TRUE,245.4,230.6,9048862622,9048862622,garmin_ping_256568758230,FALSE,0,0,FALSE,,
2,"{'id': 74399432, 'resource_state': 1}",DMR 800 Leg,804.7,121,121,0,Run,Run,1,8430688126,2023-01-22T00:29:34Z,2023-01-21T19:29:34Z,(GMT-05:00) America/New_York,-18000,,,,0,24,0,1,0,"{'id': 'a8430688126', 'summary_polyline': '', 'resource_state': 2}",FALSE,FALSE,TRUE,FALSE,everyone,FALSE,g12339601,[],6.65,,0,FALSE,FALSE,FALSE,,,FALSE,0,0,FALSE,,,,,,,,,
2,"{'id': 74399432, 'resource_state': 1}",Cool Down,4901.9,1537,1633,18.9,Run,Run,0,Garmin Forerunner 35,8430665630,2023-01-21T22:35:16Z,2023-01-21T17:35:16Z,(GMT-05:00) America/Indiana/Indianapolis,-18000,,,,0,17,0,4,0,"{'id': 'a8430665630', 'summary_polyline': 'qc~yF`vmfOpF~BbBl@n@Z^Fr@TJJj@Ln@Tb@Pb@Zp@RVZNb@Z\\t@VjAp@dBv@nAp@J?JW@[BEJC|Aj@|@b@LJBT[bDG~@I|@BJNJbBX^JH?FEXqBVyAj@_CN_@J_AToA@OCIc@WQEeASMDMXQp@Qz@Iv@o@zC_@pAIj@Gz@B\\DRJZJTZ\\NVFFTHJJRt@Jv@Gd@CLKTObAGLEBEAUMQCyBGKFsALgAPMA[SISQeAEKOKIGQEmAGs@?e@Gg@Y[g@YWCA[BKCOOYs@GI_@OIIWo@g@e@Wa@QQw@[k@i@SO[OIKSq@IAQHI@e@a@GKEM?OVg@ViAFIj@_@JSJ}@c@YEOAQHk@Ve@\\WPc@@_@GQOKI?KGe@Tw@j@wAjB]~@u@jAi@p@_@VMLSv@KPOHQ@c@MUQQk@[u@G]?w@PoBAa@GWOWe@]e@c@S]K]QUgAa@eAUYSQe@Ki@KqCM{AAsBC]BcAAeABo@?}AA}@Iw@BkBGaAAeA@WNiABe@JKPKL@`@TZn@LNNHVDTJNLNXHHPB`@@h@h@\\LJPFDxCfAFJJb@LXLFrAj@TVVTZr@DVB^Rd@Tv@DfACRWRGHSl@Yf@?JB@DAJu@AGIB[t@B@IHAAE?C]CA?B', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.11945694312453, -85.10832608677447]","[41.11929072998464, -85.10674492456019]",,3.189,4.042,80.2,TRUE,158.8,172,FALSE,TRUE,243.8,230.3,9044368035,9044368035,garmin_ping_256468661574,FALSE,0,0,FALSE,,
2,"{'id': 74399432, 'resource_state': 1}",Open 800,804.7,121,121,0,Run,Run,1,8430684617,2023-01-21T20:50:00Z,2023-01-21T15:50:00Z,(GMT-05:00) America/New_York,-18000,,,,0,22,0,1,0,"{'id': 'a8430684617', 'summary_polyline': '', 'resource_state': 2}",FALSE,FALSE,TRUE,FALSE,everyone,FALSE,g12339601,[],6.65,,0,FALSE,FALSE,FALSE,,,FALSE,0,0,FALSE,,,,,,,,,
2,"{'id': 74399432, 'resource_state': 1}",Warmup,3243.5,918,918,10.1,Run,Run,0,Garmin Forerunner 35,8430664561,2023-01-21T20:12:05Z,2023-01-21T15:12:05Z,(GMT-05:00) America/Indiana/Indianapolis,-18000,,,,0,13,0,6,0,"{'id': 'a8430664561', 'summary_polyline': 'mc~yFjumfOHF`@PdA\\l@Vv@h@p@`@VHjAl@tAd@v@Lp@Xh@XfA^XXV`@LZLJp@^b@NLJNBPHZRtAf@tAr@BNAdAB`CGr@Qv@Wh@[\\g@E[DWNYXOb@UdAo@nBGJ[@[G_@Sc@q@[[KAWBKEMQUi@UU[Me@{@]Yg@m@WOi@S{@u@UMMQUq@I@ULQKa@e@EM?Ob@aAJm@FUT]ZYH[F[AIQIGGISCYF]LWNQf@c@HM@SAUEKECOCUFc@d@QF[FUPeApASr@KTuApBONi@ZWv@QVIFS@]OOMs@mBGWAcAF}@@_@Ci@G[w@o@OQq@{Ae@WgAa@o@S_@a@O_@MqAEuDEc@@e@CWBOJ@l@V`B~@xB|@PDd@GNHNZJ~@Cd@IZDh@FTHPRNV?TINKHIN[Ja@DCp@P^?PJ`A\\BCMaAIGSF', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.119435988366604, -85.10821142233908]","[41.119398856535554, -85.10792484506965]",,3.533,4.426,80.2,TRUE,149.4,167,FALSE,TRUE,239.4,231.4,9044366865,9044366865,garmin_ping_256468629866,FALSE,0,0,FALSE,,
2,"{'id': 74399432, 'resource_state': 1}",Lunch Run,3268.8,886,886,10.4,Run,Run,,Garmin Forerunner 35,8430666306,2023-01-21T16:47:14Z,2023-01-21T11:47:14Z,(GMT-05:00) America/Indiana/Indianapolis,-18000,,,,0,13,0,4,0,"{'id': 'a8430666306', 'summary_polyline': 'yb~yFjumfOMBDDjBn@`Af@^ZPHf@NdCdAbAVz@b@n@T`Ah@b@JNPd@bAXVfDbBrCdABDAlAHbB?j@It@Qn@KTc@d@MBWCa@FSJYZO`@YbAo@jBEBW?u@OYS_@g@Y[MGYBKEIKYk@SS[M[q@c@[c@q@WO_@Og@c@y@a@IMMi@IME?SJKCIE[_@IOCSBQZk@Lm@L]FKj@i@FONy@UMGIEMA]Lc@R[VSLSDK?_@GMGGICOB{@l@]JIDmAdB_@~@_AzAa@f@u@f@St@MRSJM?SEUMKI{@kBGY?q@D]P}@@m@Gk@MOe@YsAuB{@_@q@Sa@CKEY]Ma@QqAAqBEq@K_@ESA[?ODk@@iD@QH]AKHhCF`ADV`@Lv@f@pCtAFEBFLB`@BDDLBrAnA\\RrA`@ZRr@RD?JKFC', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.11933565698564, -85.10821393691003]","[41.119359880685806, -85.10797580704093]",,3.689,4.718,81,TRUE,151.3,179,FALSE,TRUE,239.4,231.4,9044368780,9044368780,garmin_ping_256468685304,FALSE,0,0,FALSE,,
2,"{'id': 74399432, 'resource_state': 1}",Morning Run,9702.1,2724,2882,30.9,Run,Run,,Garmin Forerunner 35,8422726415,2023-01-20T13:29:25Z,2023-01-20T08:29:25Z,(GMT-05:00) America/Indiana/Indianapolis,-18000,,,,0,16,0,10,0,"{'id': 'a8422726415', 'summary_polyline': 'kc~yFztmfOKG{By@SEQ?SKk@y@c@a@SGEBM?_@Ia@Qc@[WKa@ASEmAaAm@]WEe@@OEKOEQMwBCWI[OOYIC?EZK^QXYTYL]`@WNw@XMNk@jAON]NSDe@@uANSC[KMAM@OHg@f@QF}@La@?wAQq@Gs@@[ESMS[Qa@Ko@IsACsCGu@C_BK{AG]Ww@c@e@aAqAQKw@IOMUa@Oa@E[A_ACQQAWFqC\\k@BMEy@B[RUJm@Hu@?u@Dy@Ca@B_@ESGoAo@[iAECUE]HQPYj@Of@kBlLKPOF\\JZ?LCRUVK`BKH@DHNfCNlGIhBDTBX?pAGJMBE?WIg@c@w@y@i@}@WUMAQHw@r@e@Zg@Xy@VeAPsAJwABk@D]JUHc@XG^}@~CKN[PQZUPGHETBv@Fj@?RADMF]FKEW[_@?B@N~DAj@@VLN\\T`@d@v@tA^jAVjAHv@DhACj@OjA]z@Gf@Uh@IHe@OM@e@XSRe@p@m@vAIZC`@CzATzABbAQlA@PjBdAp@Vz@`@XFd@PFBFLLHjAb@b@VtAn@^R^`@jDxA|DpBNFPEH@ZRbChAl@ZH^`@?FAGcA?{@IkBAuEAa@@cAAgBIu@KuE?oABYEuCDg@G_CAqCGsA?sDF}@CeC@yCIaDCkDBk@EuABKF?JFf@j@l@`AXz@f@lBTj@r@zBZj@LNTR^VtAp@h@NvE~An@Pp@Vn@L`@Tx@\\XHpCjA`@N\\HVJ|@ZjBv@p@RdAh@`GvBlAh@nA`@vAn@hBj@l@VdAZzBz@bAd@|@Tv@Xj@NlAh@vBz@|@b@dBhAVLZHFGJ_@^_Ad@}@Ro@bAeCPWDEJC\\Dp@\\PZH@FGHQTy@t@{Bx@mBBUCICAa@DG?IEa@y@MMUIIIUs@g@a@c@s@UMc@Qs@m@a@OSYOc@EIE?QJM@a@]MQCODQX]\\oAh@g@Pa@Jk@AMCCSKIKGY@SBQJWNS^]Na@A]MUIAQB}@p@e@J[`@g@t@OLSHKCEEYk@[UQE_@EW?IJYh@MFG?aBi@e@WWY_@yAC[RaBPq@FMHI\\ITCJDf@`@D@D?j@gAJCR@', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.119428779929876, -85.10813523083925]","[41.11991811543703, -85.10795015841722]",,3.562,4.994,81.1,TRUE,137.1,158,FALSE,TRUE,245.4,231.1,9035544445,9035544445,garmin_ping_256260410481,FALSE,0,0,FALSE,,
