resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,heartrate_opt_out,display_hide_heartrate_option,upload_id,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,,,,,,,
2,"{'id': 60229721, 'resource_state': 1}","Workout (1600m, 600m, 500m, 400m)",3218.7,600,600,0,Run,Run,3,13536956533,2025-02-04T13:14:58Z,2025-02-04T13:14:58Z,(GMT+00:00) GMT,0,,,,0,4,0,1,0,"{'id': 'a13536956533', 'summary_polyline': '', 'resource_state': 2}",FALSE,FALSE,TRUE,FALSE,everyone,FALSE,g21189657,[],5.365,,0,FALSE,FALSE,FALSE,,,FALSE,0,0,FALSE,,,,,,,
2,"{'id': 60229721, 'resource_state': 1}",WU/CD,3218.7,960,960,0,Run,Run,,13536891835,2025-02-04T13:01:10Z,2025-02-04T13:01:10Z,(GMT+00:00) GMT,0,,,,0,3,0,1,0,"{'id': 'a13536891835', 'summary_polyline': '', 'resource_state': 2}",FALSE,FALSE,TRUE,FALSE,everyone,FALSE,g20679662,[],3.353,,0,FALSE,FALSE,FALSE,,,FALSE,0,0,FALSE,,,,,,,
2,"{'id': 60229721, 'resource_state': 1}",Accelerations,400,72,72,0,Run,Run,,13530785761,2025-02-03T19:31:58Z,2025-02-03T19:31:58Z,(GMT+00:00) GMT,0,,,,0,4,0,1,0,"{'id': 'a13530785761', 'summary_polyline': '', 'resource_state': 2}",FALSE,FALSE,TRUE,FALSE,everyone,FALSE,g21189657,[],5.556,,0,FALSE,FALSE,FALSE,,,FALSE,0,0,FALSE,,,,,,,
2,"{'id': 60229721, 'resource_state': 1}",Recovery,9749.4,2942,3627,40.8,Run,Run,0,Strava App,13528188171,2025-02-03T13:19:36Z,2025-02-03T08:19:36Z,(GMT-05:00) America/Indiana/Indianapolis,-18000,,,,1,4,0,7,0,"{'id': 'a13528188171', 'summary_polyline': 'w~}yFfxmfOzB~@XFPJDDvAn@f@NPLTFNNEPDl@CX@VDF?ZFVFj@@TKr@En@@TCN?t@@HAf@B^E\\DXJd@PXd@`@JPNn@Vv@^z@PX?PKL@JPPHRJLJHl@Tv@A`BZJHJTJv@F\\JHd@@DH@JD@REROPGbAOHBPCTUPDr@GRHd@D\\Zb@Pr@^XFBFj@LTLj@LNLZJ\\@f@M\\PXAVJh@?t@Jd@I`A?^NXDHCLMRGF@\\MJBr@?TGb@Dz@Gn@Bz@CFEVBbBCRGp@FtAGHCVFLE^Cd@Bz@IVFTCNHNANG^BFCz@DVGRB|@EHDn@Kz@AjB@JCV@NEXBn@Eb@B`@EpCAXEt@Bh@GZB~AAlCMXB~BCdAIXBDArB?XIPDXEd@@|CKHBREhA@t@Cb@EXBp@G~BAbAGPBf@ID@|AEx@?DC\\DVG^BvAKZBjBI^Bh@G^@b@CZHr@QFDHCTBlACLCZBLEv@?XETB~AEFCj@@REXBVGJ?LHPEh@@ZEJBNC\\@XCf@@j@AhBIn@Dn@GbA?PEj@?d@B`AEHD`@ERB`AC\\Oj@IZ@\\Iv@CrC@HFARLQ@KFEPFDCVBRAJEh@Bd@El@@t@EECSH]A{@HgAEiCF{DBgAFGFQ@YLOC{@?o@FIKOFWCkADQByAAs@DaA?a@F{@EMBy@?QBk@?a@Do@CUDWAGEUJKEUBSCYFm@CeBHwACkAJyA?c@HK?QE]F[A{@BGCe@DiAAUDKCuADYByBDw@AUDwA?u@FSE}BLe@?mAFe@CwCHIC_DNKCu@FOCWFOCYDe@CUDKEWFUCw@?QBs@A{@@WDe@CKF{@@KCkBFwA?KBgAA]D}@AOF_AAi@BkABa@CqDJ]AgAF]CWDm@Ga@B{@?MCkAHUAGC_@Hg@EWF_@CWD_@?[EUDi@?YBICe@DKE]Ho@@WEWHw@Ee@@}@B}@JQPOBK?k@UeABUD{BSe@Aa@OUJa@@[KUUwA_@CEWEu@e@s@U][QEU@c@IMFi@?SRw@JY?eAPOASDCBEGG@KOEIAo@CEC]ISMKQKyAS]Dk@GYSU[]k@?INU@OIS?YG]Ac@OYMGy@eA?KFSAOm@_ASu@@i@E]@[Au@NaA@e@SeBEK@m@Gm@Sg@G?e@YMCGIm@WaA[YSWG', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.119442, -85.108263]","[41.118873, -85.108209]",,3.314,5.84,FALSE,FALSE,FALSE,241.1,227.4,14432051694,14432051694,FEE0D88A-7C03-4670-AA38-A109201404AF-activity.fit,FALSE,0,0,FALSE,,,
2,"{'id': 60229721, 'resource_state': 1}",LR,16123.4,4575,4679,128.3,Run,Run,2,Strava App,13520030340,2025-02-02T13:13:38Z,2025-02-02T08:13:38Z,(GMT-05:00) America/Indiana/Indianapolis,-18000,,,,2,6,0,10,0,"{'id': 'a13520030340', 'summary_polyline': 'ixwzFzzrfOGKgAMOQ?KL[@YLk@@WTcA@ULe@Bc@VmA@uAC}BD_@?cBE}A@_BG[Da@Eu@Da@Eu@De@Ek@B]EuAFYGWDg@Ca@BcBEm@DyACa@Bs@E}ABmBCcHB}CCa@B{@E{DBa@@eCCYBoBCEBe@AE?oFEcABwCEo@BQCa@@sBEmIBc@Cu@?oGCwCBe@IkEBoAEkEBw@CwA?kIDqAFKp@ErAB~EKvFChCOnG@|JMJCFg@AuODWNMlGOlBBp@I~@c@RUjA{@t@Qb@Dp@Zl@LpC?xAVjAJpAEhAO\\Sx@UZUx@OHKlAM`BJfBt@X?LGLi@DyACaA@cAOkAi@mBSg@MSaBuEGGK_@MUaAqCYmAWaCSS{GFUGm@?}CDi@FuI@_DFuBAc@FmA@mAEeBHmC@MI_BLc@ESBBCGEBEMWE[Lf@BZ{A?m@FsBIqCJ{CAsADaBK_@Jg@BQE[H_@AGDc@@}@GyAHiAMkAc@w@u@c@YQWgAaAS[sBiByEcFWOqAwAiAaA}@gAQIYa@yA_BUO}@cA]Yk@o@yAuAGOaCaCgCqCgBcBk@q@GAwCgDe@_@i@We@IeE?OFiJB_@Es@@aBBe@Jg@Zi@|@S~@GhADhD?x@Cf@BXAb@A~ABvBCt@?jCBH?lBC^B|@CZDf@Gn@?`AFhCClADjAC`BBjBEb@Br@?lB@NCXBb@Ar@BNCj@BVCZDhACrABjBCNBXENFvBCrBDfBEPFr@?|AIzBBt@A~@@\\A^Fz@EDDL@~FCb@B`@?fAAvCBnAApCB`EE|CDjBCpDDvBCr@B`@AlBCPBA@FAHDfBCXBbAEPDZAzADVCb@DvFCrBBFC|@B`@AxCFtCAd@BvBCZDnBCPHzGC`ADbBCz@BPCJ?`BBFAlED`ACPDlAAvBBpACr@DpDCHF^Er@D`@CR?`DD\\GrEBf@CVB|A?dAAz@BvDCtBBJCXFnCBLNH|AKxA@fBGXDVGlE?jBIpAA\\FrA?xBMfDB`AG\\D|AI|@?JHZ@vEO~ABvIEzAKjA@b@GtBFf@GdBEJElABdBKVFnA?FR?b@CJNhABdA?bGHfBEx@F^CVBl@At@FvABdHDNEn@BzAC~@BVD~@BvBF\\@d@TfARb@d@d@r@hAXx@VdA`@|CQUGm@S{@Cs@W}@]y@iAqAo@_BI_AEsA@OEa@AyA@q@', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.250671, -85.137766]","[41.250515, -85.139686]",,3.524,7.64,FALSE,FALSE,FALSE,270.7,242.1,14423013284,14423013284,411BA386-6F7C-4043-9DE7-E97F462F3A3C-activity.fit,FALSE,1,0,FALSE,,,
2,"{'id': 60229721, 'resource_state': 1}",CD,1609.4,480,480,0,Run,Run,0,13503108941,2025-01-31T18:01:11Z,2025-01-31T18:01:11Z,(GMT+00:00) GMT,0,,,,0,4,0,1,0,"{'id': 'a13503108941', 'summary_polyline': '', 'resource_state': 2}",FALSE,FALSE,TRUE,FALSE,everyone,FALSE,g20679662,[],3.353,,0,FALSE,FALSE,FALSE,,,FALSE,0,0,FALSE,,,,,,,
2,"{'id': 60229721, 'resource_state': 1}",WU,1609.4,480,480,0,Run,Run,,13503089389,2025-01-31T17:58:28Z,2025-01-31T17:58:28Z,(GMT+00:00) GMT,0,,,,0,4,0,1,0,"{'id': 'a13503089389', 'summary_polyline': '', 'resource_state': 2}",FALSE,FALSE,TRUE,FALSE,everyone,FALSE,g20679662,[],3.353,,0,FALSE,FALSE,FALSE,,,FALSE,0,0,FALSE,,,,,,,
2,"{'id': 60229721, 'resource_state': 1}",8 x 400m ~400m active rest,6437.4,1440,1440,0,Run,Run,,13503104518,2025-01-31T17:44:32Z,2025-01-31T17:44:32Z,(GMT+00:00) GMT,0,,,,0,5,0,1,0,"{'id': 'a13503104518', 'summary_polyline': '', 'resource_state': 2}",FALSE,FALSE,TRUE,FALSE,everyone,FALSE,g19351325,[],4.47,,0,FALSE,FALSE,FALSE,,,FALSE,0,0,FALSE,,,,,,,
2,"{'id': 60229721, 'resource_state': 1}",MLR,11488,3277,3956,41.9,Run,Run,0,Strava App,13484905070,2025-01-29T14:59:45Z,2025-01-29T09:59:45Z,(GMT-05:00) America/Indiana/Indianapolis,-18000,,,,3,6,0,5,0,"{'id': 'a13484905070', 'summary_polyline': 'sc~yF`kmfOf@PXb@`@u@To@TSPE\\?FN@RP^@PPX?PJT?NPt@N@d@`@Td@Jt@HN^XPVNJb@NFURa@DGj@{AL}A~@{CBWFQDw@VQ^EHKD]DGHu@BaAIuE?iBKeAMo@Qe@E?OOYq@Mg@IkAGUSQOEQAe@LMCEIF}BPE\\YD_@VGj@@TIj@Fp@EZSNUTMHO`@?ZGVOTE\\a@RFd@If@BfACn@GZDdAInFGn@EHE`@BxBIbB?nAIb@@NHfBUJD|AKTBf@GjEEBDAVI^HhA?z@BTAj@Dl@AhALd@BBRCjAd@VXd@dALlA?`BDR@x@APFnDRtARj@`@f@l@ZV?RDR^NdE?zAD`@?d@ARBvBAfABFA`@LP|@KlFEr@Cd@E`@BtCSbADpAMxBE\\BXG|DCjDIhDOl@?JHR@DCf@P`@CLHt@O`BBfAKrAIpACbDAxAG^H`AA^JFLJAHIfAKTBfA@l@MVOTCnEALHP@bBCFJD@RCJPEf@DhACVBV@tBFjCAt@Br@C`@JVPBBDDZ@d@HVT^h@XR?r@Lt@Ef@Bf@Gn@BbAEVBdAAfCIxB?x@IhABVGdABn@?bAGj@@XGDBfBGXBbAKX`@@j@Lb@?RN`ADf@ANDVA`BH~C?|@CZKPo@N_B@]Da@`@a@nAMP_AXkBP{@V]NwBfBa@TIJYLIJKFYESJINKv@DTCf@Ql@KDk@Ay@H_@CUHe@CyDBk@DkA?UKc@?QCOOEO@GUL_APEGCWM?CQK?G[KMME]?UFg@AGDmABYCc@@_AFKCmDLe@C[HUEUDMCiBHkAA_AHy@?_AFMJ[FoDFyA?Q@CDw@EkFJu@P_@^[NaADmB@_@DiB?aDDKDEPAxA]VG?sBsBoAyAeAaAmBuBq@m@a@g@WIKSWQIQmAkA}@?s@Fc@Cw@FWE[FsBCe@Hk@C_A@kAFSC_ARQ@QAQOg@FYGgARQR_AWc@DYAe@Hm@KY?cAIi@OWF]F_@O_@YO@OM{Aa@s@a@k@SYYi@MuAAMFGLcCRUJ[Ge@AGGEOEeAGSMOwAY{@?]Gg@[[i@_@]KAKFQCMI]}@[SUESq@q@g@[k@i@[c@MEMYW[Q[KQm@IQM@GLGBMIEMQKU]B[VSd@{AVWTKRUj@{CLkA?{AB[MOG@u@]', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.119543, -85.108221]","[41.11886, -85.10822]",,3.506,5.84,FALSE,FALSE,FALSE,246.2,227.1,14384723159,14384723159,4CFFC2B0-BC35-41F0-9E3C-F04EC0B95B44-activity.fit,FALSE,1,0,FALSE,,,
2,"{'id': 60229721, 'resource_state': 1}",CD,1609.4,480,480,0,Run,Run,,13485405446,2025-01-28T15:22:52Z,2025-01-28T15:22:52Z,(GMT+00:00) GMT,0,,,,0,4,0,1,0,"{'id': 'a13485405446', 'summary_polyline': '', 'resource_state': 2}",FALSE,FALSE,TRUE,FALSE,everyone,FALSE,g20679662,[],3.353,,0,FALSE,FALSE,FALSE,,,FALSE,0,0,FALSE,,,,,,,
2,"{'id': 60229721, 'resource_state': 1}",WU,3218.7,960,960,0,Run,Run,,13475104007,2025-01-28T15:14:22Z,2025-01-28T15:14:22Z,(GMT+00:00) GMT,0,,,,0,5,0,1,0,"{'id': 'a13475104007', 'summary_polyline': '', 'resource_state': 2}",FALSE,FALSE,TRUE,FALSE,everyone,FALSE,g20679662,[],3.353,,0,FALSE,FALSE,FALSE,,,FALSE,0,0,FALSE,,,,,,,
2,"{'id': 60229721, 'resource_state': 1}",The Michigan,6370,1274,1274,0,Run,Run,3,13475137441,2025-01-28T15:13:00Z,2025-01-28T15:13:00Z,(GMT+00:00) GMT,0,,,,0,7,1,1,0,"{'id': 'a13475137441', 'summary_polyline': '', 'resource_state': 2}",FALSE,FALSE,TRUE,FALSE,everyone,FALSE,g19351325,[],5,,0,FALSE,FALSE,FALSE,,,FALSE,0,0,FALSE,,,,,,,
2,"{'id': 60229721, 'resource_state': 1}",Strides,321.9,120,120,0,Run,Run,,13466350317,2025-01-27T15:42:57Z,2025-01-27T15:42:57Z,(GMT+00:00) GMT,0,,,,0,1,0,1,0,"{'id': 'a13466350317', 'summary_polyline': '', 'resource_state': 2}",FALSE,FALSE,TRUE,FALSE,everyone,FALSE,g21189657,[],2.682,,0,FALSE,FALSE,FALSE,,,FALSE,0,0,FALSE,,,,,,,
2,"{'id': 60229721, 'resource_state': 1}",Book of MD,9356.6,2670,2833,26.4,Run,Run,0,Strava App,13466259285,2025-01-27T13:23:19Z,2025-01-27T08:23:19Z,(GMT-05:00) America/Indiana/Indianapolis,-18000,,,,0,9,2,5,0,"{'id': 'a13466259285', 'summary_polyline': 'as~yFtlmfO_@Oo@g@YQQEIIDk@E]?c@BOCE?QHq@?YGiA@g@Is@AiAGy@AoDD[LYDk@?WM{@@YFMTSHW@WRu@^[V]FYAQBc@J_@C[q@F}EEwAFKDGAQBMEg@AuBJ}AAu@FuA?q@FMCmAHw@L_@BWAYFo@CsAJE?IWQMEIIGo@EeAHKAIKA_A@MMqB@kCGwBEsF@E?YCO?YEq@@GG_@Bc@AgB@GAGBm@PMX@VIrGIPEHM@[Ew@@IIuC?cEIeBBq@CO@s@Cc@BQEWBi@?[DOAGRc@`@YjFSh@Dn@GrAEbAOj@MHI@KIYA[Ik@Ey@Mm@Cs@CEKgA@o@Cs@@[CU@[GqA@y@GiBBI@w@T_CAk@K_@?SIe@PUD_@NOGEODKGIM?OM{@Aq@IYOWAMDUCQ@OAMBYC_@D_@Ci@@QGm@@k@AISUYHe@CEDw@Ao@Fe@?EBGEYFKAaABk@AEBo@F[AC@y@?_AB_BJeEFYDEDANBH?ZF|@ANFh@@bABDAFBt@?v@HJVBRLZFb@ZDLPNJlAG^A^I`@AP?x@BFAPBVGx@DTTNFHF@@FTNFJXp@Hl@Bd@Ab@BFCN@VCVKFk@Fk@Ri@b@ED?HFTr@nAL\\Z`@\\p@Nz@En@c@v@cB|@I@q@Xy@Ty@HSGIo@Ey@UqAGkAMgACu@O[?MW]QEOKs@MOQo@_@WKKJIVMLK^e@f@_@Te@HuAHq@BMCiBHa@RKAg@LIJCVD`@C^BNAF?`ABXAh@@x@BFCRBDApAD`AA~@BZAZD^CP?bBFpBNDLE^EX@VEVDd@AXGZHDRA`@FnAAbABP?r@@PA\\Bn@?b@@VFFH@RIZBVEh@Dr@Eh@?d@G^Bj@GfA@d@ABCX@bBIhBCHDAx@@F?^BJC^DTCPAZDTAx@FzA?l@BTA\\Dv@ADBv@?x@BFAv@PjB?z@Cv@@`@AZDz@JLVI\\@v@Gj@@XETBLE^AZBh@AFD@JNZNFPIbAEfAMv@E|EGVGXDVGzBFp@IL@NERAJDVEFBVCBBXCVDXCv@BTCn@?VDEn@IZAb@CLGRWXE@Yd@S`AUd@GBEf@Jv@A|@Q`@E~@DjC?^Dx@?h@JbA?v@@ZExA?lBBl@FHNEJFn@h@TJ', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.119501, -85.10823]","[41.119606, -85.108127]",,3.504,4.74,FALSE,FALSE,FALSE,244.4,235.2,14364494878,14364494878,1E48FC0C-1779-4465-8A66-AD11D11679E5-activity.fit,FALSE,0,0,FALSE,,,
2,"{'id': 60229721, 'resource_state': 1}",Arnie?,18702.4,5281,6720,56.5,Run,Run,2,Strava App,13458615472,2025-01-26T13:23:46Z,2025-01-26T08:23:46Z,(GMT-05:00) America/Indiana/Indianapolis,-18000,,,,3,7,0,7,0,"{'id': 'a13458615472', 'summary_polyline': 'q~}yFfxmfOnKtEbC|@z@xAzIvD@WJI@e@NAPLc@GGNDVQXCrA?jDSv@O^i@j@IKSG{@Zg@jAU~@o@lBBH\\A|A^N^NlAd@V`@DXQrBQb@YvABl@PTRXFr@`@hE~At@Qh@PvBRpAI~AT`@WdAKhB@`AIl@DbAIZDvBM\\FvAEJGXFj@I~AAhDD`LUlLIxKYpC?n@QPHxAAh\\o@fAm@L_@Zv@TLLITDvBInBFj@KnMQf@MVJpBMpFAvGQ`AFfBE|@SBoBMwB?i@Fa@M}BWoB?g@I]mAeBKm@ImBG}@e@iE?Yc@uAIw@LcHH_AZeJ^cEN}@@e@j@_Dh@qAhCuD~@cArAeArAgBpBaDXk@b@yAx@sGn@yGDs@d@qDPwCA{@Q{BIO}@iFIy@y@uDGiB?wBV{CHe@`@y@`AqA~@_DBH`AkE|@sAt@yB\\g@x@mBXWx@qAXQJ]r@iAf@c@j@yB@eAJaABw@_@kIMmAOeEqCqL[kDEeBMgAGsFRwO{@eEKuA@_AGsAC}GIiCIkIA_AKo@yBiEy@sA{AyCMMM]]a@eAyBu@gASk@aBcD_@iAmAkBk@l@CPJJh@EHBAHCFk@?ORUI_EX{BAmCPuBAmJXeCB}CC_@RqFDeFTu@CkBFOI_@LsDBkGVuD?sABgCPuC?{K\\mAJwA?KI_@AsC\\_AOiAT[BSEgALuCFSBK`@WVcCDSFCNHPHfAf@zAl@|AHx@HnKDj@ApBFb@Yj@KnABNCEPx@Lt@?b@LZAf@Un@q@~DQXO|@YBuBi@_@C_AH_@R{@`AMvABrBCHYG_DFIk@KUAi@QEu@HYGgBJKSANEBeE@{CAwBSeCq@}@[{A}@kAa@qAAqDx@WRI\\DV@`AArCI^D~@Y^Jn@EXDb@?~BHnC?bDDT@jCDZClAHjECTDf@Cb@F`@ApAFlBC`@FXC|@Bf@JH@bBKTARJ~CAfAHv@CbBJxBElBFr@HrGC`@Fb@BlBA|A@nBD|DH`BLlND\\AtBBfCNhICb@HfCC`@BlACf@N~F?hDF`@A|@DnEDzACvDDpAChADvGDPAjAMPe@?eBn@g@b@MZoAr@cAVaAJaAO]c@]cAMMaA\\}ANa@jAO~@JfIKdAWz@[DYXOhASz@o@pBIdAMp@U^s@xAy@@EP?LSr@i@|@uBgAiAa@', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.11939, -85.108272]","[41.119471, -85.108202]",,3.541,5.58,FALSE,FALSE,FALSE,249.4,224.7,14356062103,14356062103,2F597BD9-A748-4F06-9578-FADBC372A0F8-activity.fit,FALSE,3,0,FALSE,,,
2,"{'id': 60229721, 'resource_state': 1}",Workout- 2 x (3 x 300m),1931.2,300,300,0,Run,Run,3,13442000302,2025-01-24T19:02:01Z,2025-01-24T19:02:01Z,(GMT+00:00) GMT,0,,,,0,7,1,1,0,"{'id': 'a13442000302', 'summary_polyline': '', 'resource_state': 2}",FALSE,FALSE,TRUE,FALSE,everyone,FALSE,g21189657,[],6.437,,0,FALSE,FALSE,FALSE,,,FALSE,0,0,FALSE,,,,,,,
2,"{'id': 60229721, 'resource_state': 1}",CD,5149.9,1440,1440,0,Run,Run,,13442030758,2025-01-24T18:47:39Z,2025-01-24T18:47:39Z,(GMT+00:00) GMT,0,,,,0,4,1,1,0,"{'id': 'a13442030758', 'summary_polyline': '', 'resource_state': 2}",FALSE,FALSE,TRUE,FALSE,everyone,FALSE,g20679662,[],3.576,,0,FALSE,FALSE,FALSE,,,FALSE,0,0,FALSE,,,,,,,
2,"{'id': 60229721, 'resource_state': 1}",WU,3218.7,960,960,0,Run,Run,,13441967668,2025-01-24T18:46:24Z,2025-01-24T18:46:24Z,(GMT+00:00) GMT,0,,,,0,3,0,1,0,"{'id': 'a13441967668', 'summary_polyline': '', 'resource_state': 2}",FALSE,FALSE,TRUE,FALSE,everyone,FALSE,g20679662,[],3.353,,0,FALSE,FALSE,FALSE,,,FALSE,0,0,FALSE,,,,,,,
2,"{'id': 60229721, 'resource_state': 1}",MLR,11265.4,3255,3255,0,Run,Run,,13423644706,2025-01-22T14:30:53Z,2025-01-22T14:30:53Z,(GMT+00:00) GMT,0,,,,0,4,1,1,0,"{'id': 'a13423644706', 'summary_polyline': '', 'resource_state': 2}",FALSE,FALSE,TRUE,FALSE,everyone,FALSE,g20679662,[],3.461,,0,FALSE,FALSE,FALSE,,,FALSE,0,0,FALSE,,,,,,,
2,"{'id': 60229721, 'resource_state': 1}",CD,1609.4,480,480,0,Run,Run,,13414621094,2025-01-21T15:20:18Z,2025-01-21T15:20:18Z,(GMT+00:00) GMT,0,,,,0,2,0,1,0,"{'id': 'a13414621094', 'summary_polyline': '', 'resource_state': 2}",FALSE,FALSE,TRUE,FALSE,everyone,FALSE,g20679662,[],3.353,,0,FALSE,FALSE,FALSE,,,FALSE,0,0,FALSE,,,,,,,
2,"{'id': 60229721, 'resource_state': 1}",WU,3218.7,960,960,0,Run,Run,,13414579850,2025-01-21T15:06:31Z,2025-01-21T15:06:31Z,(GMT+00:00) GMT,0,,,,0,2,0,1,0,"{'id': 'a13414579850', 'summary_polyline': '', 'resource_state': 2}",FALSE,FALSE,TRUE,FALSE,everyone,FALSE,g20679662,[],3.353,,0,FALSE,FALSE,FALSE,,,FALSE,0,0,FALSE,,,,,,,
2,"{'id': 60229721, 'resource_state': 1}",8 x 1k ~90 sec rest,8000,1640,1640,0,Run,Run,3,13414615439,2025-01-21T15:00:00Z,2025-01-21T15:00:00Z,(GMT+00:00) GMT,0,,,,0,5,0,1,0,"{'id': 'a13414615439', 'summary_polyline': '', 'resource_state': 2}",FALSE,FALSE,TRUE,FALSE,everyone,FALSE,g19351325,[],4.878,,0,FALSE,FALSE,FALSE,,,FALSE,0,0,FALSE,,,,,,,
2,"{'id': 60229721, 'resource_state': 1}",Snowy Long Run,16134.1,4733,5327,57.4,Run,Run,2,Strava App,13398104003,2025-01-19T13:19:55Z,2025-01-19T08:19:55Z,(GMT-05:00) America/Indiana/Indianapolis,-18000,,,,2,6,0,6,0,"{'id': 'a13398104003', 'summary_polyline': 'c_~yF~wmfO`AZ|GzCNfACd@D^ZjBMv@Gp@EfAFpDLpAhA|BnAnA@DOT?Jn@~@~@Xx@ArAXXZJ`AJ^FFd@A\\L~@WbAGPGJSbBD`@LhAj@^VvAb@vBx@n@M\\J`CRb@BnAGx@THARUlAMf@DPIj@FbAKd@FlAIhCGfABbAIXFlCOzD@fABrDObIGnFK`BKlFGnB@XGXBdFOpFEh@GhDKf@Dv@IZDtBOd@BrBAxBMn@B~GQ\\DXI`@B~BCl@ItB?`EQXFhEOzBCp@BpB?bCO~@@LFdCKp@SlGMJN?JIXAdAWtDDxECh@BjAA`DBX@dDFdACXDPC^BtBFzA@nGFj@Cl@FjBCx@FpCBpC?hAI~@BdFLv@^z@F^LXNv@\\lDBdCMxA@b@S`BCjB^vECVJ`ACNHjATjBD~@HNFv@@d@VpBBbBJ|@H\\HhAFLHtAJ`@?pAH`AN|@@`@Hn@E\\BLX^B|@P~AATDd@Rf@Ad@Y\\QBMGc@TsCj@{@TaA@{@XkAPu@Va@B{@`@IJMx@Wp@_@AOLCjAb@v@HRAHCHO@Sd@a@d@Wd@GQHUGUYOE_@GMOKWBKYYMGMH_@EMQKWL{AAi@YeBXiDEmBLaFAy@BMHqACcRR_@HGLCd@DhDAz@B`BAr@GJwC@aGn@q@NcGd@gBV]@MKCQDME_@CeCBk@GWD]EoBDeECaAXMZPb@F~@UAJSHGLkBrA{DfB{BXwEXeDJgGDu@EaA@_HPkH@cLT{FDeDN{AEkCH_BQqFJa@ESq@A_@OYSi@AIJUCUMQ@]Kq@BmAIMIe@CoEE_@B{@?aCCYBMMwAVUhBBl@Ih@QFMAkBHYCi@DyBCuBB_@IsBLaB?uALa@AqABSCOk@]u@}@[Oq@s@AuGGqB@iCEcEGo@?i@HoB\\wBBoACu@Me@Ok@MWy@oCIcAGyCLM@SXYfCCzA?VDbBIv@DbBGHk@FyCAoAIc@?UIg@Wu@g@qAe@u@]_AMOCOUa@uBaGm@mA_@a@wDcG_AaA_A]_BiAi@q@uAuAy@Wi@NSNICCUHe@AKbBaINWTO~A?RH@LIXeCR]JOGIFWGOUSqAOYu@So@IcA@q@e@k@_As@?KEe@aAw@g@Om@a@Uo@y@{@c@WYkAy@Ws@K?IJQBe@o@IS@UNSFAHc@^}@z@k@BY`@cBTaCCm@Bo@COqDaB', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.119468, -85.108241]","[41.119459, -85.108236]",,3.409,5.08,FALSE,FALSE,FALSE,244.6,227.4,14290454932,14290454932,884E1AE5-C883-41EC-ACE6-1887426BCD91-activity.fit,FALSE,1,0,FALSE,,,
2,"{'id': 60229721, 'resource_state': 1}",First Collegiate 800m,804.7,118,118,0,Run,Run,1,13392739510,2025-01-18T21:30:20Z,2025-01-18T21:30:20Z,(GMT+00:00) GMT,0,,,,0,7,4,1,0,"{'id': 'a13392739510', 'summary_polyline': '', 'resource_state': 2}",FALSE,FALSE,TRUE,FALSE,everyone,FALSE,g21189657,[],6.819,,0,FALSE,FALSE,FALSE,,,FALSE,0,0,FALSE,,,,,,,
